ID;Data;Tipo;Descrição;Categoria;Classificação;Pagamento;Forma de Pagamento;Parcelas;Pagamento Realizado;Valor;Observações;Mês;Ano
1310;27/07/2025;Despesa;Combustível Jaboticabal;Transporte;Extra;À Vista;Débito Nubank;;OK;40;-;Julho;2025
1311;27/07/2025;Despesa;Remédios Luis;Saúde;Extra;À Vista;Débito Nubank;;OK;75,76;-;Julho;2025
1312;29/07/2025;Despesa;Padaria Barbieri;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;13,59;-;Julho;2025
1313;30/07/2025;Despesa;Pilha Calculadora;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;2;-;Julho;2025
1314;31/07/2025;Despesa;Churrasco despedida SEL;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;50;Pix para Carol Camolez;Julho;2025
1315;29/07/2025;Receita;FGTS;Entrada;;;;;OK;27539,73;-;Agosto;2025
1316;31/07/2025;Receita;Rescição;Entrada;;;;;OK;37585,61;-;Agosto;2025
1317;31/07/2025;Receita;40% Multa FGTS;Entrada;;;;;OK;13548,72;-;Agosto;2025
1318;31/07/2025;Receita;Restiruição Imposto de Renda;Entrada;;;;;OK;182,64;-;Agosto;2025
1319;01/08/2025;Sobra;Sobra Julho 2025;Entrada;;;;;OK;435,8493333;-;Agosto;2025
1320;01/08/2025;Receita;Pix Léo;Entrada;;;;;OK;14;-;Agosto;2025
1321;30/06/2025;Despesa;Compra Diversa Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;10 de 10;OK;75,91;Parcela 10/10 - Pago dia 31/07/2025;Agosto;2025
1322;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;6 de 10;OK;57,29;Parcela 6/10 - Pago dia 30/07/2025;Agosto;2025
1323;30/06/2025;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;4 de 12;OK;29,9;Parcela 4/12 - Pago dia 31/07/2025;Agosto;2025
1324;30/06/2025;Despesa;Massageador / Suplementos DUX;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;4 de 5;OK;50,422;Parcela 4/5 - Pago dia 31/07/2025;Agosto;2025
1325;30/06/2025;Despesa;Ração Cachorras;Contas Fixas;Essencial;Parcelado;Crédito Nubank;3 de 3;OK;134,74;Parcela 3/3 - Pago dia 31/07/2025;Agosto;2025
1326;30/06/2025;Despesa;Whey e Cretina - Mercado Livre;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;3 de 4;OK;42,88;Parcela 3/4 - Pago dia 31/07/2025;Agosto;2025
1327;02/07/2025;Despesa;Mensalidade Jul. Cardiofísico;Saúde;Essencial;À Vista;Crédito Nubank;;OK;117;Pago dia 31/07/2025;Agosto;2025
1328;04/07/2025;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 31/07/2025;Agosto;2025
1329;11/07/2025;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;33,91;Pago dia 31/07/2025;Agosto;2025
1330;16/07/2025;Despesa;Uber pós Quitute;Transporte;Essencial;À Vista;Crédito Nubank;;OK;10,93;Pago dia 31/07/2025;Agosto;2025
1331;17/07/2025;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;1 de 6;OK;64,99;Parcela 1/6 - Pago dia 31/07/2025;Agosto;2025
1332;18/07/2025;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;2 de 18;OK;327,72;Parcela 2/18 - Pago dia 31/07/2025;Agosto;2025
1333;21/07/2025;Despesa;Google Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;9,99;Pago dia 31/07/2025;Agosto;2025
1334;22/07/2025;Despesa;Paramount+;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;27,9;Pago dia 31/07/2025;Agosto;2025
1335;24/07/2025;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 31/07/2025;Agosto;2025
1336;27/07/2025;Despesa;Apple Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;5,9;Pago dia 31/07/2025;Agosto;2025
1337;30/07/2025;Despesa;Gastos CC BTG;Gastos Extras / Diversos;Extra;À Vista;Crédito BTG;;OK;259;Pago dia 31/07/2025;Agosto;2025
1338;28/07/2025;Despesa;Monitor + Cabo HDMI;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito BTG;1 de 5;OK;49,55;Parcela 1/5 - Pago dia 31/07/2025;Agosto;2025
1339;01/08/2025;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Agosto;2025
1340;01/08/2025;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Agosto;2025
1341;01/08/2025;Despesa;Reforma Igreja;Contas Fixas;Essencial;À Vista;Pix;;OK;30;Pix para Edna;Agosto;2025
1342;01/08/2025;Despesa;Dente da Mãe;Saúde;Essencial;Parcelado;Pix;9 de 10;OK;125;Pix para Edna - Parcela 9/10;Agosto;2025
1343;01/08/2025;Despesa;Banho Cachorras;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;120;Pix para Edna;Agosto;2025
1344;01/08/2025;Despesa;Sem Parar Edna ;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;100;Pix para Edna;Agosto;2025
1345;01/08/2025;Despesa;Ração Cachorras;Gastos Extras / Diversos;Extra;Parcelado;Pix;1 de 2;OK;157;Pix para Edna - Parcela 1/2;Agosto;2025
1346;01/08/2025;Despesa;Pé de Batata - Jantar Sábado;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;70;Pix para Edna;Agosto;2025
1347;01/08/2025;Despesa;Shampoo (diferença);Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;15;Pix para Edna;Agosto;2025
1348;01/08/2025;Despesa;Alcóol para Ribeirão;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;50;Pix para Edna;Agosto;2025
1349;01/08/2025;Despesa;Presente Eloá - Hering;Gastos Extras / Diversos;Extra;Parcelado;Pix;1 de 2;OK;90;Pix para Edna - Parcela 1/2;Agosto;2025
1350;01/08/2025;Despesa;Poupado dinheiro da Rescição + Restit.;Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;37554,1;Dinheiro Movimentado Santander/BTG;Agosto;2025
1351;01/08/2025;Despesa;Poupado dinheiro FGTS + Multa (parcial);Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;17193,43;Dinheiro Movimentado Nubank/BTG;Agosto;2025
1352;01/08/2025;Despesa;Sapateiro (Sola dos tenis colados);Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;60;Pix para Jean Carlos;Agosto;2025
1353;02/08/2025;Despesa;Água Batismo;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;2,5;Pix para José Roberto;Agosto;2025
1354;04/08/2025;Despesa;Inscrição Corrida Outubro Rosa;Gastos Gerais Corrida;Extra;À Vista;Boleto;;OK;64;-;Agosto;2025
1355;04/08/2025;Despesa;Bolão Mega Sena SEL;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;50;Pix para Jeferson Moro;Agosto;2025
1356;04/08/2025;Despesa;Custos do Churrasco da SEL;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;50;Pix para Leonardo Carneiro;Agosto;2025
1357;04/08/2025;Despesa;Bike Fit;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;100;Pix para Thiago Bike Fit;Agosto;2025
1358;05/08/2025;Despesa;Doação Abrapec;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;33;Pix para Abrapec;Agosto;2025
1359;10/08/2025;Despesa;Gravata casamento Duda;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;200;Pix para Duda;Agosto;2025
1360;11/08/2025;Despesa;Acessoria profissional CV + LinkedIn;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;187;Pix para Ana Paula;Agosto;2025
1361;20/08/2025;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;158;Considerado Vivo + CC (valor de R$58);Agosto;2025
1362;13/08/2025;Despesa;Conserto Carro;Transporte;Extra;À Vista;Pix;;OK;1600;Pix para Buiu;Agosto;2025
1363;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;7 de 10;;57,38;Parcela 7/10 - Pago dia ?;Setembro;2025
1364;30/07/2025;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;5 de 12;;29,9;Parcela 5/12 - Pago dia ?;Setembro;2025
1365;30/07/2025;Despesa;Massageador / Suplementos DUX;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;5 de 5;;50,422;Parcela 5/5 - Pago dia ?;Setembro;2025
1366;30/07/2025;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;2 de 6;;64,99;Parcela 2/6 - Pago dia ?;Setembro;2025
1367;30/07/2025;Despesa;Monitor + Cabo HDMI;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito BTG;2 de 5;;49,55;Parcela 2/5 - Pago dia ?;Setembro;2025
1368;30/07/2025;Despesa;Whey e Cretina - Mercado Livre;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;4 de 4;;42,88;Parcela 4/4 - Pago dia ?;Setembro;2025
1369;31/07/2025;Despesa;Alarme Carro - Matoso;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;1 de 2;;47,5;Parcela 1/2 - Pago dia ?;Setembro;2025
1370;31/07/2025;Despesa;Mouse sem Fio - Tecseg;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;1 de 2;;56;Parcela 1/2 - Pago dia ?;Setembro;2025
1371;31/07/2025;Despesa;Cerveja Savegnago - Quarta feira;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;;76,62;Pago dia ?;Setembro;2025
1372;31/07/2025;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;1 de 8;;136,88;Parcela 1/8 - Pago dia ?;Setembro;2025
1373;31/07/2025;Despesa;Almoço Ribeirão - Outback;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;136,92;Pago dia ?;Setembro;2025
1374;01/08/2025;Despesa;Bateria Carro;Transporte;Extra;À Vista;Crédito Nubank;;;518;Pago dia ?;Setembro;2025
1375;01/08/2025;Despesa;Padaria Edna ;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;;13,89;Pago dia ?;Setembro;2025
1376;01/08/2025;Despesa;Combustível Jaboticabal;Transporte;Extra;À Vista;Crédito Nubank;;;50;Pago dia ?;Setembro;2025
1377;01/08/2025;Despesa;Chopp The Best;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;100;Pago dia ?;Setembro;2025
1378;01/08/2025;Despesa;Entrada Senhor Boteco;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;40;Pago dia ?;Setembro;2025
1379;01/08/2025;Despesa;Cerveja Senhor Boteco;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;60;Pago dia ?;Setembro;2025
1380;01/08/2025;Despesa;Paulo Lanches pós Balada;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;32,5;Pago dia ?;Setembro;2025
1381;02/08/2025;Despesa;Mensalidade Ago. Cardiofísico;Saúde;Essencial;À Vista;Crédito Nubank;;;117;Pago dia ?;Setembro;2025
1382;03/08/2025;Despesa;Jantar Sábado - Pizzaria Nº1;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;80,5;Pago dia ?;Setembro;2025
1383;04/08/2025;Despesa;Corrida Savegnago;Gastos Gerais Corrida;Extra;Parcelado;Crédito BTG;1 de 2;;40;Parcela 1/2 - Pago dia ?;Setembro;2025
1384;04/08/2025;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;;19,9;Pago dia ?;Setembro;2025
1385;05/08/2025;Despesa;Combustível Jaboticabal;Transporte;Extra;À Vista;Crédito Nubank;;;50;Pago dia ?;Setembro;2025
1386;05/08/2025;Despesa;Corte de Cabelo;Cuidados Pessoais;Essencial;À Vista;Crédito Nubank;;;20;Pago dia ?;Setembro;2025
1387;08/08/2025;Despesa;Água Pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Crédito BTG;;;2,5;Pago dia ?;Setembro;2025
1388;08/08/2025;Despesa;Impressão folhas estudo Pós;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;;15;Pago dia ?;Setembro;2025
1389;10/08/2025;Despesa;Bebidas para ressaca Pai;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;;28;Pago dia ?;Setembro;2025
1390;10/08/2025;Despesa;Jantar Domingo - Querência da Picanha;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;32;Pago dia ?;Setembro;2025
1391;11/08/2025;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;;33,91;Pago dia ?;Setembro;2025
1392;11/08/2025;Despesa;Roupas Moletonia;Roupas e Calçados;Não Essencial;Parcelado;Crédito BTG;1 de 3;;78,87;Parcela 1/3 - Pago dia ?;Setembro;2025
1393;12/08/2025;Despesa;Jantar terça feira - Up Sushi;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;;114,97;Pago dia ?;Setembro;2025
1394;13/08/2025;Despesa;Combustível Jaboticabal;Transporte;Extra;À Vista;Crédito Nubank;;;50;Pago dia ?;Setembro;2025
1395;18/08/2025;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;3 de 18;;327,76;Parcela 3/18 - Pago dia ?;Setembro;2025
1396;;Despesa;Google Storage com Estorno Google One;Entretenimento;Extra;À Vista;Crédito Nubank;;;7.41;Pago dia ?;Setembro;2025
1397;;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;;27,9;Pago dia ?;Setembro;2025
1398;;Despesa;Paramount+;Entretenimento;Extra;À Vista;Crédito Nubank;;;27,9;Pago dia ?;Setembro;2025
1399;;Despesa;Apple Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;;5,9;Pago dia ?;Setembro;2025
1400;;Despesa;Instalação do Ar Condicionado;Reposição Reserva;Essencial;Parcelado;Débito Nubank;8 de 10;;70;8/10 - Reposição dinheiro resgatado;Setembro;2025
1401;;Despesa;Relógio Garmin;Reposição Reserva;Essencial;Parcelado;Débito Nubank;8 de 10;;210;8/10 - Reposição dinheiro resgatado;Setembro;2025
1402;;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;8 de 12;;200;8/12 - Reposição dinheiro resgatado;Setembro;2025
1403;;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;7 de 10;;115;7/10 - Reposição dinheiro resgatado;Setembro;2025
1404;;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;5 de 10;;74;5/10 - Reposição dinheiro resgatado;Setembro;2025
1405;;Despesa;Tenis New Balance - EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;5 de 10;;152;5/10 - Reposição dinheiro resgatado;Setembro;2025
1406;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;8 de 10;;57,38;Parcela 8/10 - Pago dia ?;Outubro;2025
1407;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;9 de 10;;57,38;Parcela 9/10 - Pago dia ?;Novembro;2025
1408;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;10 de 10;;57,38;Parcela 10/10 - Pago dia ?;Dezembro;2025
1409;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;6 de 12;;29,9;Parcela 6/12 - Pago dia ?;Outubro;2025
1410;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;7 de 12;;29,9;Parcela 7/12 - Pago dia ?;Novembro;2025
1411;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;8 de 12;;29,9;Parcela 8/12 - Pago dia ?;Dezembro;2025
1412;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;9 de 12;;29,9;Parcela 9/12 - Pago dia ?;Janeiro;2025
1413;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;10 de 12;;29,9;Parcela 10/12 - Pago dia ?;Fevereiro;2026
1414;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;11 de 12;;29,9;Parcela 11/12 - Pago dia ?;Março;2026
1415;;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;12 de 12;;29,9;Parcela 12/12 - Pago dia ?;Abril;2026
1416;;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;3 de 6;;64,99;Parcela 3/6 - Pago dia ?;Outubro;2025
1417;;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;4 de 6;;64,99;Parcela 4/6 - Pago dia ?;Novembro;2025
1418;;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;5 de 6;;64,99;Parcela 5/6 - Pago dia ?;Dezembro;2025
1419;;Despesa;Equipto. corrida/natação - Decatlhon;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;6 de 6;;64,99;Parcela 6/6 - Pago dia ?;Janeiro;2026
1420;;Despesa;Monitor + Cabo HDMI;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito BTG;3 de 5;;49,55;Parcela 3/5 - Pago dia ?;Outubro;2025
1421;;Despesa;Monitor + Cabo HDMI;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito BTG;4 de 5;;49,55;Parcela 4/5 - Pago dia ?;Novembro;2025
1422;;Despesa;Monitor + Cabo HDMI;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito BTG;5 de 5;;49,55;Parcela 5/5 - Pago dia ?;Dezembro;2025
1423;;Despesa;Alarme Carro - Matoso;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;2 de 2;;47,5;Parcela 2/2 - Pago dia ?;Outubro;2025
1424;;Despesa;Mouse sem Fio - Tecseg;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;2 de 2;;56;Parcela 2/2 - Pago dia ?;Outubro;2025
1425;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;2 de 8;;136,88;Parcela 2/8 - Pago dia ?;Outubro;2025
1426;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;3 de 8;;137,88;Parcela 3/8 - Pago dia ?;Novembro;2025
1427;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;4 de 8;;138,88;Parcela 4/8 - Pago dia ?;Dezembro;2025
1428;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;5 de 8;;139,88;Parcela 5/8 - Pago dia ?;Janeiro;2026
1429;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;6 de 8;;140,88;Parcela 6/8 - Pago dia ?;Fevereiro;2026
1430;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;7 de 8;;141,88;Parcela 7/8 - Pago dia ?;Março;2026
1431;;Despesa;Tenis e Camisetas - Ophicina;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;8 de 8;;142,88;Parcela 8/8 - Pago dia ?;Abril;2026
1432;;Despesa;Corrida Savegnago;Gastos Gerais Corrida;Extra;Parcelado;Crédito BTG;2 de 2;;40;Parcela 2/2 - Pago dia ?;Outubro;2025
1433;;Despesa;Roupas Moletonia;Roupas e Calçados;Não Essencial;Parcelado;Crédito BTG;2 de 3;;78,87;Parcela 2/3 - Pago dia ?;Outubro;2025
1434;;Despesa;Roupas Moletonia;Roupas e Calçados;Não Essencial;Parcelado;Crédito BTG;3 de 3;;78,87;Parcela 3/3 - Pago dia ?;Novembro;2025
1435;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;4 de 18;;327,76;Parcela 4/18 - Pago dia ?;Outubro;2025
1436;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;5 de 18;;327,76;Parcela 5/18 - Pago dia ?;Novembro;2025
1437;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;6 de 18;;327,76;Parcela 6/18 - Pago dia ?;Dezembro;2025
1438;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;7 de 18;;327,76;Parcela 7/18 - Pago dia ?;Janeiro;2026
1439;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;8 de 18;;327,76;Parcela 8/18 - Pago dia ?;Fevereiro;2026
1440;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;9 de 18;;327,76;Parcela 9/18 - Pago dia ?;Março;2026
1441;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;10 de 18;;327,76;Parcela 10/18 - Pago dia ?;Abril;2026
1442;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;11 de 18;;327,76;Parcela 11/18 - Pago dia ?;Maio;2026
1443;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;12 de 18;;327,76;Parcela 12/18 - Pago dia ?;Junho;2026
1444;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;13 de 18;;327,76;Parcela 13/18 - Pago dia ?;Julho;2026
1445;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;14 de 18;;327,76;Parcela 14/18 - Pago dia ?;Agosto;2026
1446;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;15 de 18;;327,76;Parcela 15/18 - Pago dia ?;Setembro;2026
1447;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;16 de 18;;327,76;Parcela 16/18 - Pago dia ?;Outubro;2026
1448;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;17 de 18;;327,76;Parcela 17/18 - Pago dia ?;Novembro;2026
1449;;Despesa;Parcela Pós-Graduação;Contas Fixas;Essencial;Parcelado;Crédito Nubank;18 de 18;;327,76;Parcela 18/18 - Pago dia ?;Dezembro;2026
1450;;Despesa;Instalação do Ar Condicionado;Reposição Reserva;Essencial;Parcelado;Débito Nubank;9 de 10;;70;9/10 - Reposição dinheiro resgatado;Outubro;2025
1451;;Despesa;Instalação do Ar Condicionado;Reposição Reserva;Essencial;Parcelado;Débito Nubank;10 de 10;;70;10/10 - Reposição dinheiro resgatado;Novembro;2025
1452;;Despesa;Relógio Garmin;Reposição Reserva;Essencial;Parcelado;Débito Nubank;9 de 10;;210;9/10 - Reposição dinheiro resgatado;Outubro;2025
1453;;Despesa;Relógio Garmin;Reposição Reserva;Essencial;Parcelado;Débito Nubank;10 de 10;;210;10/10 - Reposição dinheiro resgatado;Novembro;2025
1454;;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;9 de 12;;200;9/12 - Reposição dinheiro resgatado;Outubro;2025
1455;;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;10 de 12;;200;10/12 - Reposição dinheiro resgatado;Novembro;2025
1456;;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;11 de 12;;200;11/12 - Reposição dinheiro resgatado;Dezembro;2025
1457;;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;12 de 12;;200;12/12 - Reposição dinheiro resgatado;Janeiro;2026
1458;;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;8 de 10;;115;8/10 - Reposição dinheiro resgatado;Outubro;2025
1459;;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;9 de 10;;115;9/10 - Reposição dinheiro resgatado;Novembro;2025
1460;;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;10 de 10;;115;10/10 - Reposição dinheiro resgatado;Dezembro;2025
1461;;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;6 de 10;;74;6/10 - Reposição dinheiro resgatado;Outubro;2025
1462;;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;7 de 10;;74;7/10 - Reposição dinheiro resgatado;Novembro;2025
1463;;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;8 de 10;;74;8/10 - Reposição dinheiro resgatado;Dezembro;2025
1464;;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;9 de 10;;74;9/10 - Reposição dinheiro resgatado;Janeiro;2026
